GENE_ID,MMRF_2834_1_BM,MMRF_1107_1_BM,MMRF_2695_1_BM,MMRF_2251_1_BM,MMRF_1151_1_BM,MMRF_2516_1_BM,MMRF_2401_1_BM,MMRF_2522_1_BM,MMRF_2353_1_BM,MMRF_1310_1_BM,MMRF_2230_1_BM,MMRF_2579_1_BM,MMRF_2035_1_BM,MMRF_1833_1_BM,MMRF_1349_1_BM,MMRF_1189_1_BM,MMRF_2076_1_BM,MMRF_2853_1_BM,MMRF_1520_1_BM,MMRF_1388_1_BM
ENSG00000104131,-0.346687555182,0.69095773268,-0.188568651298,0.392191453219,0.702227112176,0.553737024882,-0.0265933793505,-0.429438573937,1.72325066397,0.0493560472652,-1.2288897731100001,-0.646600635502,-1.0771570427200001,0.32206000239,-1.34878626963,0.557312050378,0.763104176332,0.5824626034920001,-0.278124195545,-0.26996147206099996
ENSG00000070961,3.16481070556,0.23504516857299998,2.11101998318,-0.7249746140710001,0.452490635375,-0.117834008279,0.694660705159,0.014685075803,0.349497238366,-0.10649069471200001,-0.5615767362740001,-0.165443788851,1.09390585839,0.0843197509262,-0.487036008687,-1.1019066634899999,0.091235807522,0.431303457451,-1.7206225391799999,0.522945865795
ENSG00000116285,0.9108648471940001,-1.1643650055399999,-4.01,-0.8634669156,0.0504944809578,-1.46359708656,0.618953492845,-4.01,0.6424635646769999,-1.91719656539,-0.36905865106299995,-0.619534233811,0.5862603318649999,-4.01,0.6579352072029999,-0.749400269548,-0.8463752390539999,-1.9458804456099998,0.167215253729,-0.674619698206
ENSG00000163348,-3.387957885,1.16823443028,-0.469217417834,-1.10713432167,-0.7614129522490001,0.28098148053800004,0.644440203728,0.36793696295199996,0.331733336828,0.386490838153,-0.049921361080200004,0.210840628026,1.45008183814,-0.043629368579,1.66505055477,0.7779015112209999,0.48534162421899996,-0.524789376631,1.20243791426,1.94844974027
ENSG00000166206,-1.2645644387000001,-4.01,-4.01,0.103484048466,0.68307202257,-4.01,-4.01,-0.891031117842,0.971066326319,0.0306194483819,-1.06610713438,0.286427473565,-1.16342575494,0.44484553928099996,-1.0335017259000001,-0.108544123114,-0.12345479466499999,-0.7657682317,2.00210972564,-1.77930942676
ENSG00000168214,2.50381756803,-0.138272722477,0.0238808665916,0.3690918635,1.0564964290799999,-0.388616975062,0.840274769848,0.35741213610399997,-0.129081828976,1.50309503444,-2.26066665097,-0.9824267560369999,0.355617105458,0.497142673873,1.55673483217,0.920311318175,-0.570476545519,1.6746463974399999,0.689934119192,-2.77950883898
ENSG00000130559,0.087488079164,0.444574155648,-0.0403069836971,0.0587728524771,0.699769951459,0.0132088223457,-0.44360838047,-0.679102806604,-0.0256591307988,0.020550813340599997,-1.31343793412,-1.5103100646799998,-1.03545140566,-0.13672436955199999,0.757122773716,-0.652722037362,0.581140873362,2.37580386181,-0.9225340349429999,-0.623459821273
ENSG00000038382,-0.444535308242,0.21686016164000002,-0.511728944703,-4.01,-0.663227286448,-4.01,0.677378132683,0.32280925182799997,-0.26660629793900004,-0.719566105714,-1.85769700558,-4.01,-0.940288531523,0.5114790146829999,0.15861503384,-1.6690706123399999,0.986829952021,1.53559184938,0.207505210715,1.06710712932
ENSG00000269755,2.04995894344,-1.06266138773,0.8511053507940001,-0.196064530911,0.432154302688,0.546135015815,0.0564336202965,1.30868810019,0.414125718125,0.779696703248,-0.978644779651,-0.554317869663,-0.205140237267,0.292473190478,-0.893869677412,-1.9284890056900001,-0.327917241586,4.01,-1.28209003299,-1.50244733075
ENSG00000127774,-0.432365824653,-0.601328407286,-0.693598007963,-1.69213289435,-1.04150947051,0.132804563189,-0.587417679189,0.683131454967,0.45582380798,0.819518765178,0.0394234229171,-0.0912763904738,-0.5699869181180001,-0.9266694531999999,-0.238498868548,-0.49448880008900004,0.191956863299,1.19799537945,0.9185717212219999,-0.362408627342
ENSG00000243811,-1.9977610617299997,-0.44277503963200004,-1.26569068498,-0.370052676003,2.2520031189,2.18931502841,-0.186127401695,-0.0540454011236,-0.0768453658017,-0.805023923644,0.9467065029359999,1.41813753419,-0.613875900684,-1.2205821233499998,-0.761829749498,-0.175278195964,0.697952936048,-1.8012583351299998,-0.311595839243,0.7908622731730001
